timestamp,power_w,sample_count,load_lag_1h,load_lag_24h,load_lag_168h,load_roll_mean_3h,load_roll_mean_24h,hour,hour_sin,hour_cos,day_of_week,is_weekend,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2017-10-26 04:00:00+00:00,22345.20559116667,60.0,21847.20278383333,20105.10515933333,11626.09327,20092.782555222195,23802.122075370615,4,0.8660254037844386,0.5000000000000001,3,0,485.02,284.63,267.49,485.3,24.19,34.99,1.48,144.9,99.23,0.0,0.59
2017-10-26 05:00:00+00:00,17974.667374166667,60.0,22345.20559116667,18701.064005666667,11345.778930333332,21384.63253888886,23895.45959336367,5,0.9659258262890683,0.25881904510252074,3,0,594.8,350.36,292.73,596.25,29.14,21.83,1.86,158.5,99.21,0.0,2.75
2017-10-26 06:00:00+00:00,23744.7390145,60.0,17974.667374166667,16999.937768666667,10313.556965833332,20722.358583055528,23865.193067051165,6,1.0,6.123233995736766e-17,3,0,596.92,290.1,325.94,599.67,31.38,16.6,1.21,168.6,99.14,0.0,4.9
2017-10-26 07:00:00+00:00,21362.748177166668,60.0,23744.7390145,21292.02121583333,11349.917553666666,21354.87065994442,24146.226452294224,7,0.9659258262890683,-0.25881904510252063,3,0,562.35,262.12,329.06,567.1,32.15,15.55,0.7,182.5,99.06,0.0,8.18
2017-10-26 08:00:00+00:00,36195.61116416667,60.0,21362.748177166668,21323.139762166666,14100.176261666667,21027.38485527775,24149.17340901645,8,0.8660254037844387,-0.4999999999999998,3,0,468.2,229.52,266.32,471.7,32.4,15.45,0.3,216.9,98.98,0.0,7.11
2017-10-26 09:00:00+00:00,43262.99228533333,60.0,36195.61116416667,31915.64514789473,13507.277359333331,27101.032785277755,24768.85971743312,9,0.7071067811865476,-0.7071067811865475,3,0,326.25,152.35,224.83,328.48,32.07,15.96,0.13,312.0,98.92,0.0,6.1
2017-10-26 10:00:00+00:00,44753.65016283333,60.0,43262.99228533333,26443.190820333333,11916.743334833332,33607.11720888886,25241.665848159726,10,0.49999999999999994,-0.8660254037844387,3,0,168.15,63.53,134.86,169.0,31.15,20.51,0.33,32.7,98.91,0.0,4.63
2017-10-26 11:00:00+00:00,46838.34209016667,60.0,44753.65016283333,23366.686393,9992.822485166666,41404.08453744442,26004.60165409722,11,0.258819045102521,-0.9659258262890682,3,0,46.9,4.35,41.43,47.08,29.22,27.11,0.72,56.3,98.93,0.0,4.33
2017-10-26 12:00:00+00:00,43286.76980816667,60.0,46838.34209016667,42700.4678065,11464.478377,44951.661512777755,26982.58730814583,12,1.2246467991473532e-16,-1.0,3,0,0.0,0.0,0.0,0.0,27.13,26.28,1.31,67.1,98.96,0.0,3.4
2017-10-26 13:00:00+00:00,22191.15629933333,60.0,43286.76980816667,49580.69202483333,12166.536124333334,44959.58735372219,27007.016558215273,13,-0.2588190451025208,-0.9659258262890683,3,0,0.0,0.0,0.0,0.0,25.75,27.57,1.76,73.5,99.01,0.0,2.46
2017-10-26 14:00:00+00:00,21705.7523105,60.0,22191.15629933333,33804.736197666665,11521.269556666666,37438.75606588886,25865.78590298611,14,-0.4999999999999997,-0.8660254037844388,3,0,0.0,0.0,0.0,0.0,24.41,29.87,2.05,79.0,99.06,0.0,1.53
2017-10-26 15:00:00+00:00,19082.293783,60.0,21705.7523105,28930.05061916667,12615.238598833334,29061.226139333303,25361.661574354166,15,-0.7071067811865471,-0.7071067811865479,3,0,0.0,0.0,0.0,0.0,23.42,31.71,2.17,81.5,99.08,0.0,0.59
2017-10-26 16:00:00+00:00,16738.492789833334,60.0,19082.293783,36198.66402966667,12465.584619166668,20993.06746427775,24951.33837284722,16,-0.8660254037844385,-0.5000000000000004,3,0,0.0,0.0,0.0,0.0,22.57,33.09,2.23,82.0,99.08,0.0,0.59
2017-10-26 17:00:00+00:00,14937.067374166663,60.0,16738.492789833334,23782.55510983333,13015.744864666667,19175.512961111086,24140.49790452083,17,-0.9659258262890683,-0.25881904510252063,3,0,0.0,0.0,0.0,0.0,21.77,34.32,2.26,82.1,99.06,0.0,0.59
2017-10-26 18:00:00+00:00,14025.072241333331,60.0,14937.067374166663,14689.543327,11900.027587666667,16919.284648999972,23771.93591553472,18,-1.0,-1.8369701987210297e-16,3,0,0.0,0.0,0.0,0.0,21.09,35.51,2.26,82.1,99.03,0.0,0.47
2017-10-26 19:00:00+00:00,13109.019182,60.0,14025.072241333331,13936.069889333334,11701.463549666669,15233.544135111084,23744.249620298608,19,-0.9659258262890684,0.2588190451025203,3,0,0.0,0.0,0.0,0.0,20.4,36.98,2.25,81.3,99.01,0.0,0.35
2017-10-26 20:00:00+00:00,13495.105712666667,60.0,13109.019182,15741.301562333334,10550.8931715,14023.719599166638,23709.789174159723,20,-0.8660254037844386,0.5000000000000001,3,0,0.0,0.0,0.0,0.0,19.67,38.19,2.23,79.6,98.97,0.0,0.22
2017-10-26 21:00:00+00:00,12472.378352833332,60.0,13495.105712666667,16490.844669833332,9432.682551,13543.065711999974,23616.197680423607,21,-0.7071067811865477,0.7071067811865474,3,0,0.0,0.0,0.0,0.0,18.86,39.87,2.25,82.1,98.94,0.0,0.1
2017-10-26 22:00:00+00:00,18093.36735,60.0,12472.378352833332,15357.287191,8461.629601833332,13025.501082499972,23448.761583881944,22,-0.5000000000000004,0.8660254037844384,3,0,0.0,0.0,0.0,0.0,18.11,42.31,2.26,89.0,98.93,0.0,0.86
2017-10-26 23:00:00+00:00,20726.6746095,60.0,18093.36735,17315.786295166665,10930.311750666668,14686.950471833306,23562.764923840277,23,-0.25881904510252157,0.9659258262890681,3,0,0.0,0.0,0.0,0.0,17.52,44.47,2.2,98.6,98.94,0.0,1.61
2017-10-27 00:00:00+00:00,20249.931022,60.0,20726.6746095,22297.793148,12380.66547,17097.47343744442,23704.88527027083,0,0.0,1.0,4,0,0.0,0.0,0.0,0.0,17.03,46.14,2.09,112.8,98.99,0.0,2.37
2017-10-27 01:00:00+00:00,21606.65345066667,60.0,20249.931022,18469.655640166668,10499.7903925,19689.990993833308,23619.557681687496,1,0.25881904510252074,0.9659258262890683,4,0,32.83,1.57,29.79,32.83,16.61,48.93,2.01,131.4,99.07,0.0,2.72
2017-10-27 02:00:00+00:00,20065.377148833333,60.0,21606.65345066667,19961.489241666663,12732.098047166666,20861.086360722198,23750.265923791667,2,0.49999999999999994,0.8660254037844387,4,0,162.2,77.75,125.53,162.35,18.57,49.78,1.89,150.9,99.15,0.0,3.07
2017-10-27 03:00:00+00:00,24175.4582845,60.0,20065.377148833333,21847.20278383333,12189.277588166668,20640.653873833307,23754.59458659028,3,0.7071067811865476,0.7071067811865476,4,0,289.58,124.97,208.87,289.85,20.9,38.62,2.13,166.4,99.2,0.0,3.43
2017-10-27 04:00:00+00:00,23526.6100415,60.0,24175.4582845,22345.20559116667,10627.816219166669,21949.162961333306,23851.605232451388,4,0.8660254037844386,0.5000000000000001,4,0,460.02,257.01,251.84,460.5,24.01,34.35,1.6,180.7,99.19,0.0,3.78
2017-10-27 05:00:00+00:00,20295.359261166665,60.0,23526.6100415,17974.667374166667,9745.833764333334,22589.148491611082,23900.83041788195,5,0.9659258262890683,0.25881904510252074,4,0,575.03,333.08,283.7,575.65,28.15,24.68,1.43,194.6,99.13,0.0,4.13
2017-10-27 06:00:00+00:00,19941.607007166665,60.0,20295.359261166665,23744.7390145,12572.957950833334,22665.809195722195,23997.525913173613,6,1.0,6.123233995736766e-17,4,0,603.08,330.31,303.5,604.67,31.12,17.32,1.25,232.1,99.02,0.0,3.54
2017-10-27 07:00:00+00:00,23693.273063,60.0,19941.607007166665,21362.748177166668,13862.297550166666,21254.525436611086,23839.06207953472,7,0.9659258262890683,-0.25881904510252063,4,0,571.72,314.24,293.9,573.8,32.01,16.18,1.55,255.1,98.89,0.0,2.96
2017-10-27 08:00:00+00:00,34860.1458985,60.0,23693.273063,36195.61116416667,17669.036385333333,21310.079777111085,23936.16728311111,8,0.8660254037844387,-0.4999999999999998,4,0,474.8,289.35,246.06,486.02,32.22,16.33,1.77,265.5,98.78,0.0,8.48
2017-10-27 09:00:00+00:00,41977.89383116666,60.0,34860.1458985,43262.99228533333,16685.221028333333,26165.0086562222,23880.522897041665,9,0.7071067811865476,-0.7071067811865475,4,0,331.65,193.48,209.79,342.42,31.68,17.87,1.69,274.1,98.71,0.0,13.88
2017-10-27 10:00:00+00:00,23662.54544233333,60.0,41977.89383116666,44753.65016283333,12335.714958,33510.43759755552,23826.977128118055,10,0.49999999999999994,-0.8660254037844387,4,0,182.32,97.65,135.79,184.4,30.56,22.6,1.15,287.2,98.67,0.0,6.75
2017-10-27 11:00:00+00:00,20747.662931666662,60.0,23662.54544233333,46838.34209016667,11728.270744166666,33500.1950573333,22948.181098097222,11,0.258819045102521,-0.9659258262890682,4,0,46.33,6.24,42.4,46.8,28.59,31.98,0.85,318.8,98.67,0.0,13.71
2017-10-27 12:00:00+00:00,29813.95060183333,60.0,20747.662931666662,43286.76980816667,11716.794791833332,28796.03406838886,21861.069466493052,12,1.2246467991473532e-16,-1.0,4,0,0.0,0.0,0.0,0.0,27.3,27.21,0.93,358.2,98.7,0.0,19.07
2017-10-27 13:00:00+00:00,33708.06547933333,60.0,29813.95060183333,22191.15629933333,11398.199862333331,24741.38632527775,21299.701999562498,13,-0.2588190451025208,-0.9659258262890683,4,0,0.0,0.0,0.0,0.0,25.8,29.55,1.15,23.0,98.77,0.0,28.7
2017-10-27 14:00:00+00:00,33254.64622433334,60.0,33708.06547933333,21705.7523105,11369.153108166667,28089.89300427775,21779.57321539583,14,-0.4999999999999997,-0.8660254037844388,4,0,0.0,0.0,0.0,0.0,25.05,29.53,1.43,35.6,98.82,0.0,13.37
2017-10-27 15:00:00+00:00,39992.3700525,60.0,33254.64622433334,19082.293783,11288.868904,32258.88743516664,22260.777128472222,15,-0.7071067811865471,-0.7071067811865479,4,0,0.0,0.0,0.0,0.0,23.99,31.47,1.67,43.5,98.86,0.0,6.87
2017-10-27 16:00:00+00:00,38611.718098833335,60.0,39992.3700525,16738.492789833334,10868.552660833337,35651.693918722194,23132.03030636805,16,-0.8660254037844385,-0.5000000000000004,4,0,0.0,0.0,0.0,0.0,22.94,33.31,1.88,49.1,98.88,0.0,0.19
2017-10-27 17:00:00+00:00,34835.80659116667,60.0,38611.718098833335,14937.067374166663,10533.153938833331,37286.244791888865,24043.414694243053,17,-0.9659258262890683,-0.25881904510252063,4,0,0.0,0.0,0.0,0.0,21.92,34.9,2.03,52.8,98.88,0.0,6.5
2017-10-27 18:00:00+00:00,14895.179215166669,60.0,34835.80659116667,14025.072241333331,11355.859294,37813.29824749997,24872.52882828472,18,-1.0,-1.8369701987210297e-16,4,0,0.0,0.0,0.0,0.0,20.93,38.41,2.12,55.8,98.86,0.0,4.55
2017-10-27 19:00:00+00:00,16283.570329166669,60.0,14895.179215166669,13109.019182,10606.590396833331,29447.567968388863,24908.783285527777,19,-0.9659258262890684,0.2588190451025203,4,0,0.0,0.0,0.0,0.0,20.17,39.78,2.1,59.6,98.84,0.0,2.58
2017-10-27 20:00:00+00:00,17457.279744333333,60.0,16283.570329166669,13495.105712666667,12019.508333333331,22004.85204516664,25041.056249993057,20,-0.8660254037844386,0.5000000000000001,4,0,0.0,0.0,0.0,0.0,19.66,41.05,1.96,65.0,98.82,0.0,0.61
2017-10-27 21:00:00+00:00,16229.375194666669,60.0,17457.279744333333,12472.378352833332,12247.956616333331,16212.009762888863,25206.14683464584,21,-0.7071067811865477,0.7071067811865474,4,0,0.0,0.0,0.0,0.0,19.3,41.55,1.77,70.8,98.81,0.0,0.56
2017-10-27 22:00:00+00:00,14515.616276,60.0,16229.375194666669,18093.36735,12189.118912333332,16656.74175605553,25362.688369722222,22,-0.5000000000000004,0.8660254037844384,4,0,0.0,0.0,0.0,0.0,19.0,41.54,1.56,80.4,98.8,0.0,0.52
2017-10-27 23:00:00+00:00,13046.360627833334,60.0,14515.616276,20726.6746095,10195.844043,16067.423738333307,25213.615408305555,23,-0.25881904510252157,0.9659258262890681,4,0,0.0,0.0,0.0,0.0,18.61,42.13,1.4,93.7,98.81,0.0,0.48
2017-10-28 00:00:00+00:00,16059.700716333336,60.0,13046.360627833334,20249.931022,10364.8820395,14597.11736616664,24893.60232573611,0,0.0,1.0,5,1,0.0,0.0,0.0,0.0,18.1,43.75,1.35,108.2,98.86,0.0,0.44
2017-10-28 01:00:00+00:00,16114.616454666666,60.0,16059.700716333336,21606.65345066667,10556.518733833333,14540.559206722197,24719.00939633333,1,0.25881904510252074,0.9659258262890683,5,1,39.97,19.16,34.83,39.97,17.65,46.22,1.4,119.5,98.93,0.0,0.39
2017-10-28 02:00:00+00:00,18008.793017666667,60.0,16114.616454666666,20065.377148833333,12892.647664333334,15073.559266277754,24490.1745215,2,0.49999999999999994,0.8660254037844387,5,1,193.82,212.23,116.36,193.93,18.91,48.44,1.38,123.8,98.99,0.0,0.35
2017-10-28 03:00:00+00:00,21463.78487966667,60.0,18008.793017666667,24175.4582845,11572.042065333331,16727.703396222194,24404.483516034725,3,0.7071067811865476,0.7071067811865476,5,1,375.42,359.95,185.81,375.55,20.8,38.08,1.44,121.0,99.04,0.0,0.31
2017-10-28 04:00:00+00:00,19714.73243783333,60.0,21463.78487966667,23526.6100415,12886.562703666666,18529.064783999976,24291.497124166664,4,0.8660254037844386,0.5000000000000001,5,1,534.42,465.09,217.58,534.53,23.69,33.99,0.93,112.7,99.04,0.0,0.27
2017-10-28 05:00:00+00:00,20148.4354415,60.0,19714.73243783333,20295.359261166665,12359.524014833332,19729.103445055527,24132.668890680554,5,0.9659258262890683,0.25881904510252074,5,1,638.8,513.15,236.3,638.88,29.07,22.11,0.45,132.3,99.02,0.0,0.23
2017-10-28 06:00:00+00:00,20085.76893683333,60.0,20148.4354415,19941.607007166665,10675.667350333331,20442.317586333305,24126.54706486111,6,1.0,6.123233995736766e-17,5,1,664.45,480.76,268.35,669.03,31.61,20.02,0.54,280.7,98.93,0.0,8.79
2017-10-28 07:00:00+00:00,24404.77148433333,60.0,20085.76893683333,23693.273063,12598.000342833331,19982.978938722194,24132.553811930557,7,0.9659258262890683,-0.25881904510252063,5,1,601.85,411.45,267.38,637.9,32.6,18.94,1.2,291.0,98.84,0.0,23.9
2017-10-28 08:00:00+00:00,28613.42115983333,60.0,24404.77148433333,34860.1458985,16941.4328125,21546.32528755553,24162.199579486114,8,0.8660254037844387,-0.4999999999999998,5,1,530.22,401.7,241.06,539.53,32.84,18.71,1.65,296.3,98.76,0.0,15.19
2017-10-28 09:00:00+00:00,35856.20551766666,60.0,28613.42115983333,41977.89383116666,16889.738777333332,24367.987193666642,23901.91938204167,9,0.7071067811865476,-0.7071067811865475,5,1,380.33,319.01,200.52,387.02,32.5,19.22,1.93,302.3,98.72,0.0,13.13
2017-10-28 10:00:00+00:00,40870.8343745,60.0,35856.20551766666,23662.54544233333,16874.77214333333,29624.799387277744,23646.849035645835,10,0.49999999999999994,-0.8660254037844387,5,1,202.93,186.01,131.31,206.48,31.53,22.24,1.8,311.4,98.7,0.0,10.98
2017-10-28 11:00:00+00:00,26935.6853675,60.0,40870.8343745,20747.662931666662,17350.200040666667,35113.487017333304,24363.86107448611,11,0.258819045102521,-0.9659258262890682,5,1,51.47,23.02,44.55,52.0,28.63,36.16,1.58,330.3,98.7,0.0,8.28
2017-10-28 12:00:00+00:00,21154.0514485,60.0,26935.6853675,29813.95060183333,17679.53006166667,34554.241753222195,24621.695342645835,12,1.2246467991473532e-16,-1.0,5,1,0.0,0.0,0.0,0.0,26.4,34.09,1.88,352.0,98.75,0.0,6.69
2017-10-28 13:00:00+00:00,20656.138688,60.0,21154.0514485,33708.06547933333,16425.141162,29653.52373016664,24260.866211256944,13,-0.2588190451025208,-0.9659258262890683,5,1,0.0,0.0,0.0,0.0,24.78,36.9,2.16,9.9,98.81,0.0,4.66
2017-10-28 14:00:00+00:00,20230.28955033333,60.0,20656.138688,33254.64622433334,14275.595670166666,22915.291834666637,23717.03592828472,14,-0.4999999999999997,-0.8660254037844388,5,1,0.0,0.0,0.0,0.0,23.29,40.28,2.42,22.9,98.88,0.0,2.62
2017-10-28 15:00:00+00:00,21952.1806155,60.0,20230.28955033333,39992.3700525,13406.294287333332,20680.159895611083,23174.35440020139,15,-0.7071067811865471,-0.7071067811865479,5,1,0.0,0.0,0.0,0.0,22.04,42.94,2.57,32.0,98.94,0.0,0.59
2017-10-28 16:00:00+00:00,19155.194141166667,60.0,21952.1806155,38611.718098833335,12859.958520333334,20946.20295127775,22422.679840326386,16,-0.8660254037844385,-0.5000000000000004,5,1,0.0,0.0,0.0,0.0,21.02,44.64,2.62,38.8,98.96,0.0,7.35
2017-10-28 17:00:00+00:00,25311.2730955,60.0,19155.194141166667,34835.80659116667,13011.216699333334,20445.888102333305,21611.991342090278,17,-0.9659258262890683,-0.25881904510252063,5,1,0.0,0.0,0.0,0.0,20.15,46.63,2.62,44.7,98.96,0.0,5.97
2017-10-28 18:00:00+00:00,18012.8446615,60.0,25311.2730955,14895.179215166669,13568.636816,22139.549284055527,21215.135779770833,18,-1.0,-1.8369701987210297e-16,5,1,0.0,0.0,0.0,0.0,19.41,48.4,2.55,49.6,98.96,0.0,4.59
2017-10-28 19:00:00+00:00,14969.0453855,60.0,18012.8446615,16283.570329166669,13255.2916915,20826.437299388865,21345.03850670139,19,-0.9659258262890684,0.2588190451025203,5,1,0.0,0.0,0.0,0.0,18.78,49.98,2.46,55.0,98.96,0.0,3.21
2017-10-28 20:00:00+00:00,14536.997236833333,60.0,14969.0453855,17457.279744333333,13062.693562333334,19431.054380833306,21290.266634048614,20,-0.8660254037844386,0.5000000000000001,5,1,0.0,0.0,0.0,0.0,18.23,51.43,2.37,60.7,98.95,0.0,1.82
2017-10-28 21:00:00+00:00,15418.936173666669,60.0,14536.997236833333,16229.375194666669,11603.574446666667,15839.629094611084,21168.588196236113,21,-0.7071067811865477,0.7071067811865474,5,1,0.0,0.0,0.0,0.0,17.75,52.69,2.29,66.6,98.95,0.0,0.44
2017-10-28 22:00:00+00:00,16195.989648,60.0,15418.936173666669,14515.616276,11622.722802833334,14974.992931999974,21134.819903694446,22,-0.5000000000000004,0.8660254037844384,5,1,0.0,0.0,0.0,0.0,17.37,53.73,2.19,73.6,98.95,0.0,0.4
2017-10-28 23:00:00+00:00,17754.74121,60.0,16195.989648,13046.360627833334,15054.0308185,15383.974352833306,21204.83546086111,23,-0.25881904510252157,0.9659258262890681,5,1,0.0,0.0,0.0,0.0,17.08,54.43,2.06,81.9,98.99,0.0,0.37
2017-10-29 00:00:00+00:00,15451.5033695,60.0,17754.74121,16059.700716333336,13068.233146166664,16456.555677222193,21401.017985118055,0,0.0,1.0,6,1,0.0,0.0,0.0,0.0,16.74,55.32,1.98,91.7,99.05,0.0,0.33
2017-10-29 01:00:00+00:00,18438.895011666664,60.0,15451.5033695,16114.616454666666,12480.079403166666,16467.411409166638,21375.676429,1,0.25881904510252074,0.9659258262890683,6,1,34.12,5.69,30.83,34.1,16.5,56.97,1.95,101.0,99.13,0.0,0.29
2017-10-29 02:00:00+00:00,19957.789998666667,60.0,18438.895011666664,18008.793017666667,15425.366325,17215.046530388863,21472.521368874997,2,0.49999999999999994,0.8660254037844387,6,1,162.48,105.77,116.76,162.5,18.39,55.68,1.75,107.3,99.22,0.0,0.26
2017-10-29 03:00:00+00:00,19142.7881265,60.0,19957.789998666667,21463.78487966667,16313.825586,17949.396126611082,21553.729576416667,3,0.7071067811865476,0.7071067811865476,6,1,312.67,185.0,205.09,312.67,20.52,45.33,1.85,104.4,99.28,0.0,0.22
2017-10-29 04:00:00+00:00,18127.51376933333,60.0,19142.7881265,19714.73243783333,14365.1126465,19179.82437894442,21457.021378368056,4,0.8660254037844386,0.5000000000000001,6,1,481.58,326.69,243.01,481.6,23.19,40.69,1.25,85.0,99.29,0.0,0.18
2017-10-29 05:00:00+00:00,18483.885994166667,60.0,18127.51376933333,20148.4354415,13970.233773166668,19076.030631499973,21390.887267180555,5,0.9659258262890683,0.25881904510252074,6,1,592.15,398.24,264.11,592.25,27.37,29.21,1.01,69.0,99.28,0.0,0.45
2017-10-29 06:00:00+00:00,21136.800822166668,60.0,18483.885994166667,20085.76893683333,15397.521614333333,18584.72929666664,21321.53104020833,6,1.0,6.123233995736766e-17,6,1,581.5,315.4,294.53,581.6,30.14,22.72,0.99,13.5,99.21,0.0,0.72
2017-10-29 07:00:00+00:00,27620.303694666665,60.0,21136.800822166668,24404.77148433333,18493.19542583333,19249.40019522219,21365.324035430556,7,0.9659258262890683,-0.25881904510252063,6,1,550.12,302.67,282.58,550.22,30.94,21.29,1.64,352.3,99.13,0.0,0.99
2017-10-29 08:00:00+00:00,27004.887695666668,60.0,27620.303694666665,28613.42115983333,18958.63842766667,22413.66350366664,21499.304544194445,8,0.8660254037844387,-0.4999999999999998,6,1,453.33,253.94,256.63,453.38,31.11,20.93,2.36,345.3,99.05,0.0,1.26
2017-10-29 09:00:00+00:00,28580.970931333333,60.0,27004.887695666668,35856.20551766666,20535.30662483333,25253.99740416664,21432.282316520836,9,0.7071067811865476,-0.7071067811865475,6,1,319.95,190.81,200.56,320.02,30.72,21.65,2.67,343.3,99.01,0.0,1.25
2017-10-29 10:00:00+00:00,27381.963752833333,60.0,28580.970931333333,40870.8343745,23100.10839783333,27735.387440555525,21129.147542090275,10,0.49999999999999994,-0.8660254037844387,6,1,184.02,125.21,129.78,184.1,29.34,28.64,2.03,346.3,99.0,0.0,1.25
2017-10-29 11:00:00+00:00,29101.837646000004,60.0,27381.963752833333,26935.6853675,25460.748145166668,27655.940793277754,20567.1112661875,11,0.258819045102521,-0.9659258262890682,6,1,42.9,7.35,37.23,42.88,26.07,43.02,2.07,355.3,99.0,0.0,1.24
2017-10-29 12:00:00+00:00,31321.73613283333,60.0,29101.837646000004,21154.0514485,22059.14451466667,28354.924110055534,20657.367611125,12,1.2246467991473532e-16,-1.0,6,1,0.0,0.0,0.0,0.0,24.06,40.25,2.29,2.5,99.04,0.0,1.24
2017-10-29 13:00:00+00:00,25689.4492515,60.0,31321.73613283333,20656.138688,22897.858675500003,29268.51251055553,21081.021139638888,13,-0.2588190451025208,-0.9659258262890683,6,1,0.0,0.0,0.0,0.0,23.24,39.77,2.28,9.1,99.1,0.0,1.23
2017-10-29 14:00:00+00:00,18850.2243485,60.0,25689.4492515,20230.28955033333,18664.779394666668,28704.341010111082,21290.742413118056,14,-0.4999999999999997,-0.8660254037844388,6,1,0.0,0.0,0.0,0.0,22.86,38.79,2.13,16.4,99.16,0.0,1.22
2017-10-29 15:00:00+00:00,25205.2995685,60.0,18850.2243485,21952.1806155,16646.935082666667,25287.136577611087,21233.239696375,15,-0.7071067811865471,-0.7071067811865479,6,1,0.0,0.0,0.0,0.0,22.55,37.86,1.93,26.4,99.19,0.0,1.22
2017-10-29 16:00:00+00:00,15462.906282499998,60.0,25205.2995685,19155.194141166667,15678.785758,23248.324389499972,21368.786319416668,16,-0.8660254037844385,-0.5000000000000004,6,1,0.0,0.0,0.0,0.0,22.01,37.99,1.84,38.6,99.2,0.0,1.21
2017-10-29 17:00:00+00:00,14588.4419515,60.0,15462.906282499998,25311.2730955,14565.355322166666,19839.476733166637,21214.940991972224,17,-0.9659258262890683,-0.25881904510252063,6,1,0.0,0.0,0.0,0.0,21.21,39.27,1.85,49.6,99.2,0.0,1.21
2017-10-29 18:00:00+00:00,16083.578645166668,60.0,14588.4419515,18012.8446615,13758.5281485,18418.88260083331,20768.15636097222,18,-1.0,-1.8369701987210297e-16,6,1,0.0,0.0,0.0,0.0,20.13,42.3,1.97,57.4,99.19,0.0,0.81
2017-10-29 19:00:00+00:00,17100.294092166667,60.0,16083.578645166668,14969.0453855,14111.525130166669,15378.308959722197,20687.770276958334,19,-0.9659258262890684,0.2588190451025203,6,1,0.0,0.0,0.0,0.0,18.96,46.44,2.09,61.3,99.19,0.0,0.41
2017-10-29 20:00:00+00:00,17706.454149833335,60.0,17100.294092166667,14536.997236833333,13531.553117333331,15924.104896277751,20776.572306402777,20,-0.8660254037844386,0.5000000000000001,6,1,0.0,0.0,0.0,0.0,18.02,49.64,2.09,64.2,99.19,0.0,0.01
2017-10-29 21:00:00+00:00,18559.71730133333,60.0,17706.454149833335,15418.936173666669,14545.371248,16963.442295722198,20908.633011111113,21,-0.7071067811865477,0.7071067811865474,6,1,0.0,0.0,0.0,0.0,17.52,51.07,1.96,66.2,99.2,0.0,0.3
2017-10-29 22:00:00+00:00,20440.420979666666,60.0,18559.71730133333,16195.989648,16168.107698166668,17788.821847777752,21039.498891430554,22,-0.5000000000000004,0.8660254037844384,6,1,0.0,0.0,0.0,0.0,17.36,51.27,1.73,68.6,99.2,0.0,0.59
2017-10-29 23:00:00+00:00,15803.8057455,60.0,20440.420979666666,17754.74121,19446.437402833333,18902.197476944417,21216.350196916665,23,-0.25881904510252157,0.9659258262890681,6,1,0.0,0.0,0.0,0.0,17.36,50.8,1.44,71.8,99.22,0.0,0.53
2017-10-30 00:00:00+00:00,15828.9740635,60.0,15803.8057455,15451.5033695,20110.114420666665,18267.981342166637,21135.061219229166,0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,17.3,50.69,1.13,73.0,99.26,0.0,0.46
2017-10-30 01:00:00+00:00,16381.150618,60.0,15828.9740635,18438.895011666664,19736.548592333333,17357.733596222195,21150.7891648125,1,0.25881904510252074,0.9659258262890683,0,0,32.3,5.36,29.2,32.3,17.44,50.67,0.81,72.0,99.31,0.0,0.4
2017-10-30 02:00:00+00:00,15107.0567945,60.0,16381.150618,19957.789998666667,19151.34695583333,16004.64347566664,21065.04981507639,2,0.49999999999999994,0.8660254037844387,0,0,174.2,145.23,117.5,174.2,18.6,50.75,0.57,54.3,99.36,0.0,0.33
2017-10-30 03:00:00+00:00,17141.400634666665,60.0,15107.0567945,19142.7881265,18440.741862000003,15772.393825333305,20862.935931569446,3,0.7071067811865476,0.7071067811865476,0,0,323.67,231.89,194.62,323.67,20.06,44.06,0.62,29.1,99.38,0.0,0.26
2017-10-30 04:00:00+00:00,16096.2923905,60.0,17141.400634666665,18127.51376933333,17322.307861,16209.869349055529,20779.54478607639,4,0.8660254037844386,0.5000000000000001,0,0,475.3,330.84,236.51,475.3,22.31,40.31,0.66,16.8,99.38,0.0,0.2
2017-10-30 05:00:00+00:00,15867.306843333332,60.0,16096.2923905,18483.885994166667,20001.2928545,16114.916606555527,20694.91056195833,5,0.9659258262890683,0.25881904510252074,0,0,577.47,380.79,263.05,577.47,26.75,28.69,0.94,347.7,99.33,0.0,0.13
2017-10-30 06:00:00+00:00,19287.71394,60.0,15867.306843333332,21136.800822166668,20262.550065333333,16368.333289499971,20585.88643067361,6,1.0,6.123233995736766e-17,0,0,570.75,310.85,285.78,570.75,29.44,23.74,1.7,342.5,99.25,0.0,0.11
2017-10-30 07:00:00+00:00,24298.588655000003,60.0,19287.71394,27620.303694666665,19307.061327666663,17083.771057944417,20508.841143916667,7,0.9659258262890683,-0.25881904510252063,0,0,544.03,303.26,278.11,544.03,30.38,22.61,2.25,345.0,99.14,0.0,0.08
2017-10-30 08:00:00+00:00,32615.829443500003,60.0,24298.588655000003,27004.887695666668,22898.92812466667,19817.86981277775,20370.436350597225,8,0.8660254037844387,-0.4999999999999998,0,0,457.45,269.3,252.25,457.45,30.61,22.4,2.63,347.9,99.03,0.0,0.06
