timestamp,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS10M,WD10M,PS,PRECTOTCORR,CLOUD_AMT
2015071209,264.38,0.0,217.33,713.53,30.07,77.85,4.7,93.8,97.55,32.6,100.0
2015071210,222.23,2.28,188.11,539.78,30.69,76.08,3.49,88.5,97.53,28.5,99.87
2015071211,132.48,8.11,111.86,338.65,30.51,77.49,2.41,79.5,97.52,23.66,98.72
2015071212,58.38,5.49,50.17,147.18,30.07,79.6,1.77,67.1,97.55,17.29,98.21
2015071213,9.23,0.93,9.84,19.3,29.15,86.47,1.12,57.5,97.61,11.43,96.9
2015071214,0.0,0.0,0.0,0.0,28.76,86.79,0.65,30.5,97.66,9.23,93.98
2015071215,0.0,0.0,0.0,0.0,28.37,87.65,0.52,8.9,97.72,7.25,97.31
2015071216,0.0,0.0,0.0,0.0,27.96,88.84,0.35,10.0,97.78,4.4,98.71
2015071217,0.0,0.0,0.0,0.0,27.54,89.52,0.23,318.6,97.79,3.14,98.34
2015071218,0.0,0.0,0.0,0.0,27.05,92.28,0.49,278.1,97.78,3.1,86.82
2015071219,0.0,0.0,0.0,0.0,26.62,94.79,0.75,276.9,97.75,3.28,83.5
2015071220,0.0,0.0,0.0,0.0,26.36,95.43,0.84,282.4,97.72,3.66,69.94
2015071221,0.0,0.0,0.0,0.0,26.14,95.93,0.87,291.6,97.7,3.94,89.45
2015071222,0.0,0.0,0.0,0.0,25.92,96.55,0.89,296.0,97.7,4.14,43.48
2015071223,0.0,0.0,0.0,0.0,25.7,97.29,0.93,290.8,97.72,4.11,9.58
2015071300,31.12,15.73,28.96,31.83,26.0,95.8,1.21,283.4,97.77,3.95,8.46
2015071301,180.52,205.75,109.65,182.75,27.0,89.45,1.82,272.2,97.81,4.52,6.34
2015071302,363.8,372.21,164.6,378.42,28.08,82.92,2.16,267.9,97.85,5.86,10.12
2015071303,531.8,386.78,244.19,576.15,29.17,76.95,2.1,262.1,97.88,4.31,38.35
2015071304,676.08,362.21,338.96,743.4,30.14,72.54,1.94,252.0,97.9,4.81,67.38
2015071305,833.1,517.97,330.83,861.92,30.92,69.54,1.98,242.7,97.88,4.79,41.61
2015071306,822.33,374.13,397.74,886.88,31.61,66.91,2.18,242.4,97.85,4.99,44.21
2015071307,795.5,374.99,377.24,886.42,32.2,64.57,2.38,248.5,97.79,4.59,44.46
2015071308,637.47,365.25,265.29,820.28,32.52,63.03,2.52,256.0,97.72,4.05,51.91
2015071309,684.62,443.53,276.67,695.15,32.62,62.35,2.68,266.1,97.65,2.15,18.18
2015071310,511.0,375.49,224.05,525.78,32.41,63.09,2.88,275.0,97.6,1.3,16.12
2015071311,321.85,270.62,178.13,331.5,31.76,66.28,3.02,281.8,97.57,0.36,13.67
2015071312,147.82,143.24,99.64,149.3,30.7,72.31,2.74,287.0,97.58,0.07,5.76
2015071313,19.8,5.31,19.49,19.92,29.06,82.34,2.27,291.5,97.63,0.02,5.15
2015071314,0.0,0.0,0.0,0.0,28.03,87.79,2.02,296.4,97.68,0.0,3.16
2015071315,0.0,0.0,0.0,0.0,27.58,88.68,2.07,297.9,97.74,0.0,1.05
2015071316,0.0,0.0,0.0,0.0,27.22,89.36,2.1,295.3,97.76,0.0,40.26
2015071317,0.0,0.0,0.0,0.0,26.88,89.88,2.17,290.8,97.74,0.0,79.03
2015071318,0.0,0.0,0.0,0.0,26.61,90.07,2.28,285.8,97.71,0.0,2.11
2015071319,0.0,0.0,0.0,0.0,26.33,90.33,2.42,281.4,97.68,0.0,25.24
2015071320,0.0,0.0,0.0,0.0,26.08,90.42,2.63,278.7,97.64,0.0,77.61
2015071321,0.0,0.0,0.0,0.0,25.82,90.92,2.7,274.5,97.61,0.0,42.14
2015071322,0.0,0.0,0.0,0.0,25.54,91.69,2.68,268.7,97.61,0.0,17.9
2015071323,0.0,0.0,0.0,0.0,25.26,92.19,2.73,263.9,97.62,0.0,28.37
2015071400,29.58,11.84,29.39,30.9,25.59,90.02,3.3,260.8,97.66,0.01,26.18
2015071401,172.05,186.38,107.1,180.2,26.67,84.93,3.84,258.6,97.71,0.05,23.89
2015071402,361.02,325.46,181.54,373.33,28.65,77.51,3.72,262.9,97.74,0.22,22.36
2015071403,563.8,457.93,234.56,573.3,30.8,66.96,4.47,276.0,97.77,8.12,13.9
2015071404,736.4,544.83,239.2,738.08,32.1,61.82,4.78,286.0,97.77,4.68,4.21
2015071405,825.83,525.28,299.23,857.88,32.97,59.03,4.96,292.6,97.75,1.43,22.14
2015071406,842.42,404.12,340.47,859.92,33.5,57.83,4.95,296.0,97.68,0.84,21.61
2015071407,838.75,384.63,366.28,861.33,33.88,57.2,4.88,297.6,97.6,0.95,26.27
2015071408,750.83,321.61,367.22,796.45,34.04,57.23,4.79,298.8,97.53,0.64,42.52
2015071409,665.3,393.08,290.57,672.53,33.98,57.29,4.74,300.4,97.46,0.42,9.57
2015071410,490.23,328.77,232.62,505.12,33.84,57.47,4.69,301.8,97.39,0.95,10.86
2015071411,317.95,227.92,189.29,322.58,33.12,61.21,4.24,302.7,97.34,0.44,6.85
2015071412,137.45,91.92,101.1,139.18,31.86,67.83,3.62,302.8,97.32,0.07,6.59
2015071413,18.55,0.97,20.0,18.7,29.88,80.96,2.5,303.4,97.31,0.03,10.59
2015071414,0.0,0.0,0.0,0.0,29.0,83.63,2.51,300.5,97.32,0.01,10.58
2015071415,0.0,0.0,0.0,0.0,28.6,83.77,2.71,294.7,97.34,0.0,4.21
2015071416,0.0,0.0,0.0,0.0,28.18,83.61,3.06,290.1,97.35,0.0,44.1
2015071417,0.0,0.0,0.0,0.0,27.87,83.51,3.39,288.8,97.34,0.0,1.05
2015071418,0.0,0.0,0.0,0.0,27.57,83.84,3.6,289.1,97.31,0.0,1.05
2015071419,0.0,0.0,0.0,0.0,27.34,84.31,3.72,289.5,97.28,0.16,29.74
2015071420,0.0,0.0,0.0,0.0,27.11,84.66,4.02,288.4,97.24,0.16,69.9
2015071421,0.0,0.0,0.0,0.0,26.87,85.14,4.33,286.4,97.2,0.16,24.48
2015071422,0.0,0.0,0.0,0.0,26.58,85.88,4.72,282.0,97.17,0.0,41.25
2015071423,0.0,0.0,0.0,0.0,26.3,85.83,5.44,277.2,97.17,0.0,19.17
2015071500,27.15,2.65,27.04,27.9,26.32,83.48,6.33,274.7,97.19,0.0,13.34
2015071501,159.52,104.08,117.95,161.73,27.26,77.74,7.0,273.8,97.22,0.0,6.3
2015071502,323.5,189.56,205.28,324.27,28.83,73.62,6.11,268.5,97.23,0.01,3.16
2015071503,522.4,316.74,262.95,522.45,30.99,65.97,7.24,267.5,97.26,0.0,1.05
2015071504,696.8,411.62,295.28,696.9,32.66,59.79,8.31,272.6,97.31,0.0,2.11
2015071505,822.58,469.33,336.47,822.92,33.79,55.78,8.45,277.7,97.31,0.17,5.62
2015071506,843.58,403.96,356.9,881.17,34.53,53.7,8.1,280.7,97.27,1.35,25.24
2015071507,853.22,422.56,372.43,889.62,35.06,52.52,7.71,283.5,97.21,0.98,33.91
2015071508,826.8,525.03,299.22,828.47,35.39,51.72,7.26,286.3,97.13,0.77,10.06
2015071509,705.25,497.56,261.42,707.0,35.42,51.52,6.62,288.9,97.07,0.69,12.81
2015071510,533.15,422.78,224.09,538.6,34.96,53.85,5.76,290.5,97.02,0.3,7.39
2015071511,340.05,319.44,175.54,342.5,33.8,61.02,4.67,289.5,96.97,0.25,5.94
2015071512,158.25,191.02,98.64,158.7,32.32,70.14,3.71,285.8,96.95,0.31,4.21
2015071513,20.15,3.63,19.9,20.17,30.24,78.92,3.08,279.7,96.96,1.54,3.16
2015071514,0.0,0.0,0.0,0.0,29.27,79.89,3.3,274.0,96.99,0.5,2.11
2015071515,0.0,0.0,0.0,0.0,28.78,79.75,3.62,269.4,97.02,0.29,7.44
2015071516,0.0,0.0,0.0,0.0,28.42,79.21,4.04,267.9,97.04,0.09,21.19
2015071517,0.0,0.0,0.0,0.0,28.16,78.5,4.49,269.5,97.03,0.03,97.92
2015071518,0.0,0.0,0.0,0.0,27.85,77.8,4.96,271.4,97.02,0.01,69.64
2015071519,0.0,0.0,0.0,0.0,27.41,77.22,5.41,270.7,96.99,0.0,99.87
2015071520,0.0,0.0,0.0,0.0,26.82,77.15,5.71,268.1,96.97,0.0,99.42
2015071521,0.0,0.0,0.0,0.0,26.24,77.55,5.72,264.8,96.96,0.04,100.0
2015071522,0.0,0.0,0.0,0.0,25.81,78.4,5.58,262.1,96.97,0.13,100.0
2015071523,0.0,0.0,0.0,0.0,25.54,79.58,5.35,260.3,96.98,0.16,100.0
2015071600,23.17,0.0,22.62,27.83,25.73,79.82,5.44,258.4,97.0,0.12,100.0
2015071601,126.15,10.23,109.03,163.6,26.91,77.32,6.17,255.9,97.04,0.06,100.0
2015071602,276.8,48.46,221.95,354.62,28.77,73.26,5.92,251.0,97.09,0.03,100.0
2015071603,436.3,118.44,349.07,549.35,30.99,65.96,6.59,252.6,97.16,0.0,100.0
2015071604,545.17,136.27,416.39,716.67,32.78,60.59,6.48,257.3,97.21,0.0,99.92
2015071605,609.88,57.55,480.12,836.85,34.41,55.86,5.68,260.5,97.22,0.0,100.0
2015071606,773.47,250.17,425.8,885.92,35.46,52.48,4.74,266.4,97.2,0.0,85.32
2015071607,780.05,318.78,389.44,886.42,36.01,51.17,3.84,275.5,97.15,0.0,93.71
2015071608,641.33,125.06,455.56,815.62,36.16,50.06,3.24,284.7,97.08,0.05,98.29
2015071609,548.97,148.35,361.53,687.78,35.92,51.25,2.61,286.7,97.02,0.11,89.38
2015071610,373.0,81.25,262.4,515.6,35.78,51.42,1.83,272.8,96.98,0.17,88.86
2015071611,209.07,31.69,170.56,320.65,35.49,52.61,1.51,233.4,96.97,0.14,90.93
2015071612,91.05,7.3,78.54,136.18,34.11,55.85,2.13,201.8,96.97,0.21,95.17
2015071613,12.02,0.0,13.24,17.95,31.57,74.84,2.15,181.6,97.03,0.41,98.69
2015071614,0.0,0.0,0.0,0.0,30.15,79.36,2.45,171.3,97.13,0.62,98.8
2015071615,0.0,0.0,0.0,0.0,29.31,79.96,2.88,174.4,97.21,0.61,98.57
2015071616,0.0,0.0,0.0,0.0,28.55,80.22,3.5,183.6,97.24,0.54,100.0
2015071617,0.0,0.0,0.0,0.0,27.93,81.53,3.6,189.4,97.27,0.77,100.0
2015071618,0.0,0.0,0.0,0.0,27.48,83.17,3.28,192.0,97.28,1.43,100.0
2015071619,0.0,0.0,0.0,0.0,27.13,84.64,3.0,193.3,97.28,2.66,100.0
2015071620,0.0,0.0,0.0,0.0,26.87,85.97,2.78,195.0,97.26,4.67,100.0
2015071621,0.0,0.0,0.0,0.0,26.61,87.45,2.54,195.1,97.25,6.98,100.0
2015071622,0.0,0.0,0.0,0.0,26.3,88.98,2.32,193.0,97.25,8.38,100.0
2015071623,0.0,0.0,0.0,0.0,26.0,90.36,2.18,191.1,97.27,8.08,99.75
2015071700,22.38,0.0,21.84,27.02,26.28,89.8,2.19,189.7,97.3,6.23,99.09
2015071701,113.68,6.56,99.74,162.0,27.35,83.98,2.79,188.7,97.34,3.53,98.02
2015071702,234.95,28.58,192.85,354.5,28.9,79.3,2.51,186.9,97.38,1.5,96.3
2015071703,387.38,93.72,268.53,550.92,31.42,64.64,2.28,191.4,97.42,2.13,94.32
2015071704,538.97,236.04,353.07,719.33,32.5,60.58,1.74,183.3,97.45,0.26,96.22
2015071705,562.4,340.08,256.8,834.25,33.3,58.92,1.41,165.7,97.47,0.03,81.92
2015071706,591.7,54.66,401.73,820.35,33.82,58.0,1.25,145.4,97.44,0.03,98.32
2015071707,566.8,27.7,423.58,822.78,34.2,57.3,1.09,126.8,97.4,0.04,99.26
2015071708,615.4,216.02,348.48,750.5,34.34,57.08,0.84,106.5,97.35,0.09,85.51
2015071709,510.92,129.37,324.5,629.95,34.25,57.14,0.59,84.2,97.3,0.11,84.76
2015071710,385.17,128.87,242.46,466.92,33.98,57.61,0.47,56.3,97.26,0.12,66.32
2015071711,247.57,64.72,207.4,293.65,33.47,59.32,0.35,42.7,97.25,0.1,74.68
2015071712,106.35,13.96,94.09,123.62,32.39,64.55,0.14,107.1,97.26,0.01,83.07
2015071713,16.02,0.0,18.54,16.55,31.53,66.28,0.38,155.4,97.32,0.0,90.87
2015071714,0.0,0.0,0.0,0.0,30.68,72.21,0.6,139.7,97.38,0.0,98.25
2015071715,0.0,0.0,0.0,0.0,30.12,75.51,0.76,119.3,97.46,0.0,86.68
2015071716,0.0,0.0,0.0,0.0,29.32,80.3,0.94,107.3,97.5,0.01,84.49
2015071717,0.0,0.0,0.0,0.0,28.53,84.69,1.16,105.5,97.51,0.01,98.56
2015071718,0.0,0.0,0.0,0.0,27.88,87.54,1.34,106.4,97.5,0.01,96.99
2015071719,0.0,0.0,0.0,0.0,27.37,89.26,1.47,107.4,97.49,0.01,82.39
2015071720,0.0,0.0,0.0,0.0,26.93,90.64,1.51,107.4,97.49,0.0,91.72
2015071721,0.0,0.0,0.0,0.0,26.6,91.45,1.57,110.5,97.49,0.0,97.65
2015071722,0.0,0.0,0.0,0.0,26.4,91.96,1.61,117.0,97.48,0.0,98.18
2015071723,0.0,0.0,0.0,0.0,26.29,92.38,1.56,127.2,97.49,0.0,99.13
2015071800,23.25,1.38,22.48,25.92,26.84,90.89,1.43,142.7,97.52,0.04,96.71
2015071801,120.25,59.76,97.08,159.15,28.05,82.94,1.71,162.6,97.56,1.09,94.73
2015071802,248.88,155.06,173.3,350.9,30.18,71.29,1.38,199.1,97.59,5.24,92.43
2015071803,379.73,116.71,259.05,539.33,31.78,63.37,1.46,251.2,97.62,4.24,90.72
2015071804,569.67,189.89,356.61,707.45,32.82,60.26,1.62,281.7,97.64,3.95,77.38
2015071805,548.92,157.55,335.94,834.75,33.62,58.14,1.64,305.3,97.63,4.68,91.57
2015071806,425.1,64.49,240.63,846.35,34.19,56.61,1.61,325.9,97.58,5.41,93.21
2015071807,433.73,110.45,254.2,837.67,34.5,55.72,1.52,339.5,97.52,4.7,87.36
2015071808,351.08,49.49,239.85,780.85,34.6,55.18,1.39,349.3,97.46,4.53,94.96
2015071809,216.23,104.02,121.58,648.03,34.51,54.81,1.32,354.8,97.4,3.85,84.42
2015071810,65.5,5.44,54.47,489.7,34.21,55.14,1.19,349.8,97.36,3.14,99.5
2015071811,52.17,0.0,44.16,299.27,33.8,56.64,1.01,337.2,97.35,1.99,100.0
2015071812,17.83,0.0,15.6,123.85,33.37,57.32,0.84,311.6,97.37,0.19,100.0
2015071813,5.07,0.0,5.16,16.1,32.38,63.14,0.7,290.0,97.42,0.03,100.0
2015071814,0.0,0.0,0.0,0.0,31.96,64.31,0.56,276.1,97.47,0.01,100.0
2015071815,0.0,0.0,0.0,0.0,31.52,65.47,0.61,292.3,97.52,0.01,92.49
2015071816,0.0,0.0,0.0,0.0,30.46,74.12,0.98,317.5,97.54,0.01,98.38
2015071817,0.0,0.0,0.0,0.0,29.18,83.14,1.46,326.4,97.55,0.01,99.87
2015071818,0.0,0.0,0.0,0.0,28.2,85.89,1.76,328.5,97.55,0.02,100.0
2015071819,0.0,0.0,0.0,0.0,27.4,87.14,2.11,327.6,97.54,0.06,100.0
2015071820,0.0,0.0,0.0,0.0,26.74,88.48,2.61,327.8,97.53,0.1,99.32
2015071821,0.0,0.0,0.0,0.0,26.32,90.29,2.53,330.4,97.53,0.06,98.43
2015071822,0.0,0.0,0.0,0.0,26.13,91.64,1.92,335.0,97.54,0.0,93.34
2015071823,0.0,0.0,0.0,0.0,26.11,91.98,1.33,339.8,97.55,0.0,62.41
2015071900,22.75,0.6,23.32,22.88,26.3,89.99,0.98,347.7,97.57,0.0,59.78
2015071901,125.1,33.02,108.49,137.52,27.53,82.61,0.45,329.5,97.59,0.07,57.24
2015071902,270.6,105.54,201.76,311.08,29.66,72.28,0.59,200.9,97.6,1.13,55.59
2015071903,377.65,152.96,240.03,486.45,31.04,64.65,0.94,204.4,97.6,3.62,55.72
2015071904,457.67,82.71,311.27,662.08,31.65,63.0,1.13,231.8,97.6,4.09,90.45
2015071905,464.77,62.37,330.44,781.65,32.25,61.88,1.37,256.5,97.59,5.4,96.27
2015071906,629.65,227.48,315.54,843.72,32.68,60.93,1.4,271.6,97.55,5.22,61.31
2015071907,634.78,157.73,370.52,842.65,32.86,60.35,1.19,284.6,97.5,6.9,82.11
2015071908,713.9,303.65,379.43,777.05,32.87,60.19,0.81,294.0,97.45,8.02,58.82
2015071909,590.9,288.51,314.71,651.08,32.76,60.44,0.59,316.4,97.39,6.63,35.29
2015071910,428.52,227.18,246.61,480.08,32.6,60.83,0.51,339.4,97.34,6.02,30.75
2015071911,269.42,116.24,194.63,293.85,32.26,62.3,0.36,350.5,97.31,3.04,42.94
2015071912,116.72,31.83,103.85,122.35,31.33,67.25,0.24,323.6,97.33,0.44,58.05
2015071913,16.3,0.52,18.81,16.35,30.83,67.88,0.32,291.8,97.37,0.01,78.59
2015071914,0.0,0.0,0.0,0.0,30.33,70.72,0.46,280.1,97.41,0.0,94.07
2015071915,0.0,0.0,0.0,0.0,29.85,77.32,0.45,248.0,97.47,0.0,96.18
2015071916,0.0,0.0,0.0,0.0,29.38,77.91,0.67,193.8,97.51,0.0,98.64
2015071917,0.0,0.0,0.0,0.0,28.7,79.73,1.07,175.2,97.54,0.0,98.4
2015071918,0.0,0.0,0.0,0.0,28.02,83.64,1.32,177.4,97.55,0.0,93.11
2015071919,0.0,0.0,0.0,0.0,27.51,86.03,1.46,185.9,97.54,0.03,98.01
2015071920,0.0,0.0,0.0,0.0,27.15,87.41,1.51,196.5,97.51,0.02,80.04
2015071921,0.0,0.0,0.0,0.0,26.94,87.7,1.45,204.4,97.49,0.07,97.65
2015071922,0.0,0.0,0.0,0.0,26.84,87.26,1.29,212.9,97.48,0.22,98.1
2015071923,0.0,0.0,0.0,0.0,26.71,87.5,1.19,225.7,97.49,0.41,99.14
2015072000,12.9,0.0,12.79,25.0,27.01,87.89,1.16,239.9,97.52,0.32,100.0
2015072001,56.3,0.55,48.71,158.95,28.08,80.38,1.32,248.7,97.56,0.09,100.0
2015072002,122.18,14.32,101.83,351.98,29.95,70.21,1.06,264.0,97.59,4.06,97.81
2015072003,44.22,14.17,34.94,548.88,31.26,64.0,0.63,284.7,97.63,15.14,99.04
2015072004,66.88,25.41,47.92,717.55,31.9,61.99,0.31,326.8,97.65,11.48,98.42
2015072005,218.15,11.33,173.39,838.42,32.29,61.17,0.43,32.6,97.65,5.88,99.49
2015072006,391.98,23.64,268.99,872.1,32.47,60.85,0.71,48.4,97.61,7.13,98.32
2015072007,678.08,150.31,403.87,864.1,32.67,60.6,0.92,46.8,97.56,7.98,82.95
2015072008,541.03,74.13,370.23,804.42,32.6,60.77,1.01,38.6,97.5,5.24,94.13
2015072009,513.28,170.38,288.08,669.75,32.52,60.98,1.14,34.7,97.45,2.19,75.54
2015072010,474.8,277.11,255.49,501.42,32.32,61.37,1.18,34.0,97.42,0.43,34.36
2015072011,285.1,172.06,185.49,309.38,31.89,63.16,1.04,39.2,97.41,0.06,44.94
2015072012,127.1,58.6,105.37,133.25,31.41,65.85,0.75,53.1,97.43,0.01,54.15
2015072013,16.45,0.48,18.66,16.48,30.52,70.78,0.68,81.5,97.48,0.0,67.81
2015072014,0.0,0.0,0.0,0.0,29.39,80.24,0.99,98.1,97.55,0.0,78.43
2015072015,0.0,0.0,0.0,0.0,28.71,83.3,1.25,97.4,97.64,0.0,43.62
2015072016,0.0,0.0,0.0,0.0,28.23,85.18,1.34,104.7,97.68,0.0,43.46
2015072017,0.0,0.0,0.0,0.0,27.74,86.79,1.44,121.0,97.7,0.0,99.15
2015072018,0.0,0.0,0.0,0.0,27.34,87.86,1.51,136.3,97.68,0.0,30.83
2015072019,0.0,0.0,0.0,0.0,27.05,88.46,1.48,150.0,97.66,0.0,40.21
2015072020,0.0,0.0,0.0,0.0,26.9,87.84,1.31,163.6,97.65,0.09,91.73
2015072021,0.0,0.0,0.0,0.0,26.74,86.92,1.25,170.8,97.65,0.07,64.77
2015072022,0.0,0.0,0.0,0.0,26.61,86.5,1.2,166.0,97.66,0.15,73.2
2015072023,0.0,0.0,0.0,0.0,26.52,86.07,1.13,158.2,97.7,0.05,51.96
2015072100,24.73,3.4,26.01,24.6,26.93,86.88,1.14,152.3,97.76,0.05,39.69
2015072101,160.35,150.36,107.25,161.77,28.71,77.54,1.48,144.4,97.82,2.15,26.42
2015072102,347.05,313.11,177.57,353.4,30.89,65.66,2.1,123.5,97.87,26.35,17.95
2015072103,543.92,435.12,215.19,544.53,31.89,61.69,2.49,115.9,97.89,0.58,4.21
2015072104,697.65,475.29,263.28,723.3,32.79,59.24,2.42,108.8,97.88,0.43,23.92
2015072105,635.58,462.23,237.64,846.17,33.61,57.5,2.37,103.4,97.84,0.4,59.76
2015072106,856.65,566.06,256.47,910.4,34.19,56.73,2.48,98.4,97.78,0.4,39.94
2015072107,615.95,170.27,401.87,913.55,34.4,56.87,2.73,94.6,97.71,0.34,95.71
2015072108,685.3,235.17,511.76,848.05,34.2,58.07,3.04,94.5,97.65,0.44,99.04
2015072109,514.72,178.93,299.45,719.33,33.79,59.89,3.06,93.9,97.62,0.68,81.64
2015072110,337.8,157.32,213.57,546.95,33.36,62.09,2.66,94.5,97.57,1.24,83.43
2015072111,208.93,100.14,162.56,346.23,32.77,64.41,2.17,97.7,97.56,1.32,87.74
2015072112,99.45,29.2,83.66,151.18,31.92,69.68,1.61,103.3,97.57,0.36,91.41
2015072113,13.5,1.23,15.99,17.75,30.84,76.56,1.26,114.9,97.61,0.08,95.66
2015072114,0.0,0.0,0.0,0.0,29.82,85.32,1.22,137.0,97.66,0.06,98.83
2015072115,0.0,0.0,0.0,0.0,29.19,87.07,1.51,145.3,97.74,0.17,100.0
2015072116,0.0,0.0,0.0,0.0,28.6,87.84,1.82,143.9,97.79,0.12,99.01
2015072117,0.0,0.0,0.0,0.0,28.12,88.66,2.03,143.8,97.82,0.48,100.0
2015072118,0.0,0.0,0.0,0.0,27.74,90.0,1.99,146.9,97.83,0.71,100.0
2015072119,0.0,0.0,0.0,0.0,27.44,91.41,1.79,151.0,97.82,0.87,100.0
2015072120,0.0,0.0,0.0,0.0,27.16,92.56,1.66,152.0,97.8,0.67,99.94
2015072121,0.0,0.0,0.0,0.0,26.83,93.41,1.73,148.0,97.79,0.24,99.64
2015072122,0.0,0.0,0.0,0.0,26.54,94.06,1.81,143.8,97.8,0.39,86.79
2015072123,0.0,0.0,0.0,0.0,26.3,94.72,1.74,141.1,97.8,1.1,87.77
2015072200,24.02,10.61,24.07,26.67,26.79,92.83,1.81,138.4,97.82,1.01,71.74
2015072201,165.38,230.68,106.35,179.12,28.01,86.65,2.36,140.5,97.88,5.09,54.28
2015072202,350.23,412.47,154.41,380.0,30.03,75.74,3.12,150.9,97.94,6.89,42.59
2015072203,552.95,501.83,201.98,578.97,31.47,67.92,3.12,153.4,97.96,0.26,31.82
2015072204,555.42,94.63,401.23,749.42,32.33,64.07,2.73,142.3,97.99,0.29,97.92
2015072205,761.1,465.66,327.72,865.55,33.0,61.98,2.44,128.0,98.0,0.3,67.73
2015072206,685.95,142.88,378.22,927.42,33.56,60.44,1.71,128.8,97.93,0.27,93.19
2015072207,763.35,235.96,435.15,922.45,33.79,59.41,1.3,103.8,97.84,0.21,92.46
2015072208,732.5,548.65,294.49,851.8,33.63,59.51,1.83,77.4,97.75,0.15,67.26
2015072209,637.4,482.85,257.6,725.65,33.36,60.21,2.25,71.6,97.67,0.09,56.51
2015072210,466.35,313.59,246.85,552.92,32.86,62.17,2.29,70.6,97.62,0.07,59.7
2015072211,286.52,209.82,189.02,351.95,32.29,64.71,2.11,71.2,97.58,0.05,64.82
2015072212,131.1,87.26,104.08,154.73,31.57,69.51,1.66,77.1,97.58,0.03,66.59
2015072213,17.33,3.98,20.15,17.8,30.29,76.57,1.49,90.4,97.62,0.01,68.03
2015072214,0.0,0.0,0.0,0.0,29.19,83.84,1.89,99.1,97.72,0.01,69.72
2015072215,0.0,0.0,0.0,0.0,28.62,84.36,2.48,104.9,97.82,0.01,82.32
2015072216,0.0,0.0,0.0,0.0,28.12,85.96,2.78,109.7,97.91,0.0,88.85
2015072217,0.0,0.0,0.0,0.0,27.76,87.79,2.82,118.8,97.92,0.01,98.41
2015072218,0.0,0.0,0.0,0.0,27.43,89.99,2.57,120.4,97.9,0.02,89.74
2015072219,0.0,0.0,0.0,0.0,27.18,91.85,2.12,111.0,97.88,0.03,35.09
2015072220,0.0,0.0,0.0,0.0,26.97,92.97,2.03,93.1,97.86,0.02,94.83
2015072221,0.0,0.0,0.0,0.0,26.81,93.44,2.22,84.1,97.84,0.02,43.63
2015072222,0.0,0.0,0.0,0.0,26.7,93.74,2.45,82.5,97.84,0.03,44.53
2015072223,0.0,0.0,0.0,0.0,26.61,93.86,2.71,90.2,97.86,0.01,56.06
2015072300,24.52,11.62,25.02,26.02,26.69,93.46,3.26,101.7,97.91,0.01,63.09
2015072301,153.65,126.31,115.38,177.5,27.54,89.9,3.62,112.2,97.98,0.01,69.77
2015072302,321.45,214.32,216.56,379.73,29.26,81.16,3.91,126.2,98.02,0.04,76.74
2015072303,485.75,261.92,287.6,580.97,30.91,72.86,4.19,134.7,98.05,0.08,82.91
2015072304,646.05,351.54,343.0,750.12,32.21,66.53,3.86,136.6,98.05,0.05,79.06
2015072305,705.35,288.69,396.97,870.9,33.12,62.22,3.52,134.3,98.02,0.06,75.23
2015072306,761.12,253.61,384.86,875.53,33.74,59.65,3.17,128.0,97.96,0.06,69.24
2015072307,758.55,321.94,386.89,872.38,34.01,58.47,2.84,120.9,97.87,0.04,66.56
2015072308,664.38,288.55,360.35,804.35,34.13,57.86,2.61,116.2,97.77,0.02,67.11
2015072309,656.28,462.69,251.36,677.53,33.96,58.27,2.47,116.2,97.7,0.01,37.56
2015072310,503.4,401.78,218.63,506.33,33.56,59.51,2.34,119.7,97.66,0.01,14.46
2015072311,308.35,286.89,160.01,311.73,32.91,61.53,2.34,124.0,97.66,0.0,11.72
2015072312,132.02,131.84,86.85,132.4,31.9,67.24,2.15,132.0,97.66,0.0,4.42
2015072313,15.7,4.48,15.78,15.8,30.37,76.2,1.63,144.5,97.68,0.0,5.0
2015072314,0.0,0.0,0.0,0.0,29.52,82.01,1.51,131.5,97.78,0.0,3.16
2015072315,0.0,0.0,0.0,0.0,28.84,82.55,2.11,104.0,97.94,0.0,31.52
2015072316,0.0,0.0,0.0,0.0,28.3,83.27,2.53,107.2,98.0,0.0,94.04
2015072317,0.0,0.0,0.0,0.0,27.84,84.95,2.63,116.2,97.99,0.01,17.95
2015072318,0.0,0.0,0.0,0.0,27.47,86.36,2.75,120.1,97.96,0.01,16.98
2015072319,0.0,0.0,0.0,0.0,27.15,88.34,2.5,121.3,97.92,0.04,45.58
2015072320,0.0,0.0,0.0,0.0,26.92,90.08,2.26,118.6,97.9,0.05,98.19
2015072321,0.0,0.0,0.0,0.0,26.73,91.08,2.5,117.7,97.89,0.03,60.46
2015072322,0.0,0.0,0.0,0.0,26.53,92.29,2.63,120.2,97.88,0.03,73.07
2015072323,0.0,0.0,0.0,0.0,26.33,93.69,2.39,122.4,97.88,0.03,88.98
2015072400,19.8,1.87,20.15,22.75,26.42,93.3,2.52,125.6,97.89,0.04,91.49
2015072401,121.3,40.47,104.58,155.57,27.52,87.37,3.04,132.5,97.92,0.06,93.29
2015072402,269.35,120.82,201.17,349.83,29.38,76.2,3.54,135.8,97.95,0.1,95.22
2015072403,449.52,178.46,326.59,548.42,30.69,69.79,3.36,129.1,97.97,3.56,97.15
